Tanggal,Tn,Tx,Tavg,RH_avg,ss,ff_x,ddd_x,ff_avg,ddd_car,bulan,RR
29-10-2016,24.352,31.6,28.3,82,4.49259259259259,6,160,1,1,10,27.1
30-10-2016,24.352,31.2,27.6,85,4.49259259259259,5,150,2,1,10,34.152380952381
31-10-2016,24.352,30.4,26.7,87,6.4,3,170,1,1,10,39.9
01-11-2016,24.6,24.8,26.1,90,1.4,4,140,1,1,11,3.1
02-11-2016,24.6,29.4,26.6,89,5.15769230769231,4,230,0,1,11,12.9
03-11-2016,25,30.8,27.4,88,5.15769230769231,5,150,1,1,11,18.75
04-11-2016,24.472,31.2,27,84,3.5,4,120,1,1,11,0
05-11-2016,24.472,31.3,28,83,6.1,4,150,1,1,11,6.7
06-11-2016,25,31.4,27.6,84,7.4,5,130,2,4,11,14.2
07-11-2016,24.6,32.3,27.9,85,5.15769230769231,3,50,1,1,11,78.5
08-11-2016,26,31.3,28.3,85,6.2,4,170,1,1,11,18.75
09-11-2016,25,28.7,26.4,88,8.2,4,100,1,1,11,3.6
10-11-2016,24,31,27.5,83,0.3,6,150,2,4,11,3.2
11-11-2016,24.8,30.2,27.1,85,7,6,130,2,4,11,1
12-11-2016,23.1,31,27.1,81,6,6,130,2,5,11,32
13-11-2016,23.2,26,27.9,77,5.15769230769231,2,70,0,1,11,18.75
14-11-2016,24,31.6,26.9,87,0,4,120,2,1,11,8.5
15-11-2016,24.2,28.8,26,92,5.5,2,10,0,1,11,24.8
16-11-2016,24.1,31.6,27.4,85,0.4,5,120,2,4,11,45.5
17-11-2016,25,31.7,27.3,88,8.4,9,130,2,4,11,18.75
18-11-2016,25,32.6,27.7,84,4.5,4,350,2,1,11,64.7
19-11-2016,24.472,30.4,27.5,84,5.5,6,120,2,1,11,3
20-11-2016,25.4,32,28.3,87,7,7,150,2,1,11,1.5
21-11-2016,22.1,32.2,27.6,86,4.5,6,200,1,1,11,1.3
22-11-2016,25,30.2,27.2,86,3.3,3,140,1,1,11,19.2
23-11-2016,24.472,31.6,28.2,81,2.5,4,120,2,4,11,0
24-11-2016,24.2,31.6,27.4,85,6.5,3,110,1,1,11,76.5
25-11-2016,25,31.8,27.3,85,6,3,200,1,1,11,9.3
26-11-2016,24.2,30.8,27.6,85,3.6,4,140,2,4,11,13
27-11-2016,25,31.8,28.7,81,6.1,5,140,2,1,11,18.75
28-11-2016,24.472,31.9,28.4,81,9.5,3,130,1,1,11,8.2
29-11-2016,23.8,32.4,27.6,86,6.7,6,190,2,1,11,18.75
30-11-2016,24.9,31,27,86,8,3,120,1,1,11,19.3
01-12-2016,24.6230769230769,31.9,27.8,82,1.4,6,230,2,6,12,17.4
02-12-2016,24,30.2,25.8,88,4.40454545454545,2,300,1,1,12,15.1631578947368
03-12-2016,23.6,30.7,27.8,82,0.4,5,250,2,6,12,4.2
04-12-2016,24.6,32.2,27.9,81,3.2,4,220,2,1,12,17.6
05-12-2016,24.5,31.9,26.8,88,7.5,4,100,2,7,12,9.6
06-12-2016,24.6,28,27,85,4.40454545454545,3,210,1,6,12,15.1631578947368
07-12-2016,24.2,29.6,26.6,88,9,4,300,2,7,12,19.4
08-12-2016,24.6230769230769,31.5,27.2,86,0,5,280,2,1,12,0.2
09-12-2016,25,30.4,27.1,84,4.40454545454545,5,260,2,1,12,7.9
10-12-2016,24.7,32.2,28,81,4.40454545454545,3,140,1,1,12,15.1631578947368
11-12-2016,25.4,29.9,27.5,85,7,3,100,1,1,12,2.5
12-12-2016,24.8,31.8,27.1,87,1,6,220,2,8,12,1.3
13-12-2016,24,31.2,26.9,85,4.40454545454545,4,240,1,1,12,13.6
14-12-2016,24.6,31.2,27.9,84,3,4,180,1,1,12,4.3
15-12-2016,24.2,32.8,27.8,79,4.1,11,240,3,1,12,9.5
16-12-2016,24.7,32.4,28.9,78,7,8,240,3,7,12,15.1631578947368
17-12-2016,24.6230769230769,33.4,27.5,85,6.5,5,210,2,1,12,0
18-12-2016,24.6,33.6,28.6,80,8,7,290,3,8,12,93.1
19-12-2016,24.6230769230769,32.1,28.4,80,4.40454545454545,8,250,4,7,12,15.1631578947368
20-12-2016,25.1,33,28.5,76,6,5,230,3,7,12,15.1631578947368
21-12-2016,25.4,32.2,28.5,71,4.40454545454545,9,250,4,7,12,15.1631578947368
22-12-2016,25.3,33.3,28.3,80,4,8,270,4,7,12,15.1631578947368
23-12-2016,26.4,32.4,29,75,6,8,220,4,6,12,15.1631578947368
24-12-2016,26,31.7448275862069,28.8,80,4.40454545454545,8,240,3,1,12,1.7
25-12-2016,24.2,32.4,28.6,79,4.40454545454545,4,220,2,1,12,15.1631578947368
26-12-2016,24.2,32.8,28.2,78,4.5,4,290,2,7,12,15.1631578947368
27-12-2016,24,31.7448275862069,26.7,86,5.3,8,240,2,1,12,36.4
28-12-2016,24.1,31.6,27.2,85,0.1,7,230,2,1,12,16.7
29-12-2016,24.8,31.3,28.2,83,4.3,4,210,2,6,12,16.6
30-12-2016,24.6230769230769,32,25.9,92,8,4,310,1,1,12,16.1
31-12-2016,23.2,32.6,27.5,84,0.6,3,150,1,1,12,15.1631578947368
01-01-2017,25.4,32.6,27,86,6.3,4,180,2,7,1,17.4
02-01-2017,24.8,32,27.4,86,3.4,5,270,2,7,1,18.7
03-01-2017,24.6,32,27,86,5,6,200,2,1,1,19.3
04-01-2017,24.6,31.2,27.5,85,4.408,3,70,1,1,1,13.5181818181818
05-01-2017,25.2,31.5777777777778,27.6,84,2,5,310,1,1,1,0.4
06-01-2017,24.4,31.5777777777778,27.3,85,3,2,120,1,1,1,57.9
07-01-2017,24.656,32.4,27.8,85,4.408,4,250,1,1,1,12.6
08-01-2017,24.8,24.2,28.4,78,5.6,4,340,1,1,1,13.5181818181818
09-01-2017,24.656,31.4,26.9,88,4.408,5,230,1,1,1,13.5181818181818
10-01-2017,24.656,33.2,27.7,86,4.408,3,120,1,1,1,66.3
11-01-2017,21.5,33.2,28.2,83,6,8,230,2,1,1,13.5181818181818
12-01-2017,24.8,31,28.4,80,5.2,7,250,2,7,1,13.5181818181818
13-01-2017,24.8,32.2,28,80,4.5,10,250,3,7,1,13.5181818181818
14-01-2017,25.4,30,27.1,83,5.3,11,250,3,7,1,12.5
15-01-2017,24.656,32,27.4,85,1.6,4,210,1,7,1,13.5181818181818
16-01-2017,24.5,,27.6,83,4.3,6,220,2,1,1,1.2
17-01-2017,24.6,31.4,27,86,5.5,7,280,2,1,1,7.4
18-01-2017,24.3,31,26.9,86,2.6,5,220,1,1,1,19.6
19-01-2017,25,31.6,27.9,83,6,10,220,2,1,1,0.2
20-01-2017,25.1,31.6,27.5,83,5.4,7,250,2,1,1,22
21-01-2017,24.8,32.4,27.9,82,3,5,290,1,1,1,9
22-01-2017,24.656,32.5,27.5,84,4.408,4,260,2,1,1,3.3
23-01-2017,24.6,31,27.4,83,6,3,110,1,1,1,1.6
24-01-2017,25.2,33.1,28.8,77,3,5,240,2,8,1,13.5181818181818
25-01-2017,25,31.8,27.1,86,6,4,280,2,7,1,13.5181818181818
26-01-2017,24.656,30.4,27.1,83,4.408,2,280,1,7,1,10.2
27-01-2017,24.9,32.2,27.8,82,3.2,9,230,3,7,1,0
28-01-2017,25,32.4,27.6,83,5.3,7,230,2,7,1,3.8
29-01-2017,24.5,30.6,26.5,87,6,8,270,2,7,1,5.6
30-01-2017,24.1,33.2,26.9,85,1,6,330,2,1,1,7.6
31-01-2017,24.5,31.5777777777778,26.9,87,5,4,100,1,1,1,0.8
01-02-2017,24.4,32.4,27.2,84,0,7,230,2,7,2,43.5
02-02-2017,24,31.5,26.7,86,5.8,8,260,3,7,2,23.4
03-02-2017,24.4913043478261,32.2,27.6,78,0.5,8,220,2,1,2,1
04-02-2017,24.6,33.2,27.8,78,4.5,7,230,2,7,2,0
05-02-2017,24.6,33.2,27.7,79,4,6,250,3,7,2,18.1947368421053
06-02-2017,24.8,33.2,28,80,6,11,270,4,7,2,18.1947368421053
07-02-2017,25,34.1,28.1,79,9.2,6,270,2,7,2,18.1947368421053
08-02-2017,25.6,32,28,79,5.5,4,270,2,7,2,5.3
09-02-2017,25,30.2,26.3,88,3,10,210,2,7,2,18.1947368421053
10-02-2017,24.4,31.5,26.4,88,0.5,9,230,2,7,2,28.3
11-02-2017,24.4,30.8,27.6,90,5.5,3,330,1,1,2,21.2
12-02-2017,24.7,30.7,25.4,92,3.4,4,250,1,1,2,3.1
13-02-2017,23.8,31.2,26.9,85,1.3,5,240,2,1,2,38.9
14-02-2017,24.4913043478261,30.7,26,89,8.1,6,270,2,1,2,44.7
15-02-2017,24.1,31.5,26.7,86,6,4,230,1,1,2,18.1947368421053
16-02-2017,24,31.8,27.1,82,6.3,7,220,2,1,2,1
17-02-2017,24.2,31.4,27.3,81,4.60384615384615,3,260,1,1,2,6.6
18-02-2017,23.6,31.8,27.8,85,6.1,7,200,2,1,2,0.5
19-02-2017,24.4,31.4,27.8,86,5.4,6,180,2,7,2,18.1947368421053
20-02-2017,24.4913043478261,31.8875,27.8,85,3.5,3,130,1,1,2,18.1947368421053
21-02-2017,24.4913043478261,31.8875,25.9,91,2.1,3,220,1,1,2,39.7
22-02-2017,24.1,31.8875,27.5,86,0,4,230,1,1,2,6.5
23-02-2017,23.8,31.8875,26.7,86,5.3,3,120,1,1,2,40.4
24-02-2017,25.2,32.1,27.9,82,4.60384615384615,5,20,1,1,2,18.1947368421053
25-02-2017,25,31.6,27.7,84,7,5,110,2,1,2,11.7
26-02-2017,24.8,32.2,27.8,83,6.3,6,120,1,1,2,18.1947368421053
27-02-2017,24.8,32.6,27.9,82,7.4,7,180,2,1,2,0
28-02-2017,24.4913043478261,32,27.5,85,7,6,160,2,8,2,29.9
01-03-2017,24.8,31,27.6,82,7,3,160,1,1,3,0.2
02-03-2017,24.6,32.3,27.7,81,2.5,6,120,2,4,3,0.4
03-03-2017,24.896,32.1,28.2,83,9.1,6,70,2,1,3,6.4
04-03-2017,26,31.4,27.2,85,10,4,120,1,1,3,32.4
05-03-2017,23.6,32.6,28.3,80,7.5,4,100,1,1,3,6.22857142857143
06-03-2017,25.2,32.3,28,82,6.0551724137931,4,250,2,7,3,6.22857142857143
07-03-2017,25,32.2,28.2,80,7.5,3,130,1,1,3,6.22857142857143
08-03-2017,24.8,32.5,27.9,80,4.6,4,150,1,1,3,6.22857142857143
09-03-2017,25.2,32.3,28.4,78,8,3,240,2,7,3,6.22857142857143
10-03-2017,24.896,33,27.6,82,9,4,230,1,1,3,0
11-03-2017,24.8,33.2,28.2,80,6.8,4,200,1,1,3,0
12-03-2017,24,33.1,27.82,81.9333333333333,4.5,4,210,2,1,3,10.4
13-03-2017,24,32.8,28.2,81,7.5,5,250,2,1,3,6.22857142857143
14-03-2017,23.6,32.2,26.1,87,7.5,4,140,2,1,3,30.7
15-03-2017,24.896,32.3,27.6,81,3.1,6,230,2,7,3,3.4
16-03-2017,24.4,32.3,27.5,81,5.1,4,270,2,1,3,6.22857142857143
17-03-2017,24.6,31.4,28,83,7.3,5,130,2,1,3,6.22857142857143
18-03-2017,25.5,31.2,27.2,86,6.5,5,220,2,1,3,9.4
19-03-2017,24.896,32,27.6,80,5.7,6,230,2,1,3,6.22857142857143
20-03-2017,24.896,32.2,27,83,6.0551724137931,7,350,2,1,3,6.22857142857143
21-03-2017,24.896,32.3,26.7,87,2.1,4,160,1,1,3,2.8
22-03-2017,24.5,33.2,27.9,82,5.5,4,320,1,1,3,19.3
23-03-2017,25,33.2,28.8,77,4.6,4,330,1,1,3,0
24-03-2017,25.3,33.4,28.7,83,1.1,4,190,1,1,3,0
25-03-2017,26,33,28.8,83,5.2,7,230,3,7,3,0.2
26-03-2017,24.7,30,26.4,91,5,2,30,0,1,3,3.6
27-03-2017,24.7,32.6,28.1,80,0,6,230,1,1,3,1.6
28-03-2017,25,,29,74,7.2,3,290,1,1,3,0
29-03-2017,25.2,32.3,28.2,82,8,4,210,2,6,3,10
30-03-2017,26.4,33,28.6,79,8.2,4,200,2,1,3,0
31-03-2017,25.5,31.6,26.9,85,9.5,7,310,1,1,3,0
01-04-2017,24.4,31.9,27.3,83,4.2,3,250,1,1,4,2.4
02-04-2017,24.2,31.8,27.8,82,7.5,4,130,2,1,4,22.0647058823529
03-04-2017,23.5,33.5,26.6,86,6.5,6,140,2,1,4,103.2
04-04-2017,24,31.8,27.1,82,6.26071428571429,4,140,2,1,4,22.0647058823529
05-04-2017,24.8592592592593,31.7428571428571,27.1,87,8.3,3,210,1,1,4,82.1
06-04-2017,24.5,31.4,27,86,4.2,4,220,2,7,4,22
07-04-2017,24.5,32.3,27.4,83,7,3,230,1,1,4,5.3
08-04-2017,24.8,32.2,28.5,81,7.2,4,220,1,1,4,22.0647058823529
09-04-2017,25,32,27.3,84,5.2,5,110,2,1,4,22.0647058823529
10-04-2017,25.6,32,28,83,7.3,3,140,1,1,4,0
11-04-2017,25.6,31.6,28.1,81,5,4,210,2,4,4,22.0647058823529
12-04-2017,25.6,31,28,83,4.5,3,120,2,4,4,2.5
13-04-2017,25.4,31.4,27.9,85,3.1,4,130,2,1,4,22.3
14-04-2017,25,31.7,28.1,80,6.5,4,100,2,1,4,3.4
15-04-2017,26.2,31.8,28.5,76,7.3,4,130,2,1,4,22.0647058823529
16-04-2017,24.5,32.1,27.8,81,9.5,4,190,1,1,4,0
17-04-2017,25,33,28.4,79,10,5,160,2,5,4,0
18-04-2017,25,30.8,26.7,88,10.3,4,330,2,8,4,43.4
19-04-2017,24.2,31.7428571428571,27.1,85,5,3,270,1,1,4,22.0647058823529
20-04-2017,24.8,31.8,27.8,85,6.26071428571429,4,130,2,4,4,22.0647058823529
21-04-2017,25.4,31.6,27.5,86,9.4,3,170,1,1,4,22.0647058823529
22-04-2017,25,31.3,28.1,90,3.4,3,200,1,1,4,22.0647058823529
23-04-2017,25,30.6,27.4,84,1.3,4,210,1,1,4,22.0647058823529
24-04-2017,25.3,32.5,28.3,82,3,4,130,2,4,4,0.3
25-04-2017,25.8,31.8,28.2,80,8.5,5,120,2,4,4,22.0647058823529
26-04-2017,24.8592592592593,31.4,26.3,90,6.3,2,120,0,1,4,52.3
27-04-2017,24.5,31.4,27.4,86,2.5,4,110,1,1,4,22.0647058823529
28-04-2017,24.2,31.3,27.3,85,7.2,6,50,1,1,4,12.9
29-04-2017,24.8592592592593,31.2,26.6,86,7,2,100,1,1,4,21.5
30-04-2017,24.2,31.6,28.1,81,8.1,3,130,1,1,4,1.5
01-05-2017,25.5,29.9851851851852,27.8,85,7.5,6,110,2,4,5,8.54117647058824
02-05-2017,25.2,31.6,28.3,83,7.5,3,120,2,4,5,4.3
03-05-2017,25.6,31.2,28,84,9.5,4,100,2,3,5,9.8
04-05-2017,25.8,32.4,28.3,86,6,6,110,2,9,5,2.5
05-05-2017,25.5,32,28.3,81,9.5,4,130,2,4,5,8.54117647058824
06-05-2017,25,31.8,28.3,81,8.3,4,100,2,4,5,0.1
07-05-2017,25.4,31.2,28,84,7.2,4,110,2,3,5,4.8
08-05-2017,25.6,31.6,28.1,82,6.4,7,100,4,3,5,8.54117647058824
09-05-2017,25.4,31.4,28.8,80,5.3,8,100,5,3,5,2.1
10-05-2017,25.6,31.2,28.8,75,8,8,100,3,3,5,8.54117647058824
11-05-2017,25.2,29.9851851851852,27.5,84,5.6,4,120,2,4,5,0.4
12-05-2017,25.4,31.1,27.6,83,9.6,5,110,3,3,5,0
13-05-2017,25.3,3.6,27.6,79,8.3,7,130,2,3,5,19.4
14-05-2017,24.5,30.8,26.8,84,9.5,4,100,2,3,5,8.54117647058824
15-05-2017,25,30.5,27.2,83,1,5,100,2,3,5,0
16-05-2017,25.4,30.8,28.1,85,7.35714285714286,5,100,3,3,5,5
17-05-2017,25.8,30.7,28,80,10,6,120,2,3,5,0
18-05-2017,25.1533333333333,30.8,27.3,83,9.5,6,10,3,3,5,8.54117647058824
19-05-2017,25,30.7,27.3,80,10,6,100,3,3,5,8.54117647058824
20-05-2017,25.2,30.8,27.2,82,8.5,4,130,2,1,5,8.54117647058824
21-05-2017,24.2,31.4,27,81,10,7,100,3,4,5,8.54117647058824
22-05-2017,24.6,30.2,26.9,81,9.4,4,100,3,3,5,8.54117647058824
23-05-2017,25,30.4,27.7,77,10.2,8,110,4,3,5,0.9
24-05-2017,26,29.8,27.2,76,7.35714285714286,8,110,3,3,5,8.54117647058824
25-05-2017,23.6,29.8,26.4,84,8.2,4,100,2,3,5,8.54117647058824
26-05-2017,24.4,31.2,27.3,84,7.35714285714286,5,110,3,3,5,8.54117647058824
27-05-2017,25.2,32.4,27,89,9.5,7,100,3,3,5,2.5
28-05-2017,25,29.9851851851852,27.5,89,6,5,110,2,3,5,8.54117647058824
29-05-2017,25,29.9851851851852,26.6,89,3.3,3,100,1,1,5,28.2
30-05-2017,25,30,27.8,86,0,6,120,2,4,5,0
31-05-2017,25.2,30.2,26.6,92,2.2,5,100,2,3,5,65.2
01-06-2017,25.2,30.396,27.5,85,2.2,6,130,2,3,6,17.5928571428571
02-06-2017,24.8,29.8,27,87,3.4,6,110,3,3,6,5.7
03-06-2017,25.4,30,27.1,85,5,7,110,3,3,6,17.5928571428571
04-06-2017,24.6851851851852,32.4,26.9,80,5.988,6,140,2,1,6,17.5928571428571
05-06-2017,24.8,30.396,27.2,84,8.5,4,130,1,1,6,17.5928571428571
06-06-2017,24.8,30.8,27.3,86,9.4,5,100,2,3,6,17.5928571428571
07-06-2017,25,31,27.9,85,9.4,6,150,3,3,6,0
08-06-2017,25,31.5,27.2,86,6.4,5,100,3,3,6,17.5928571428571
09-06-2017,25,30.4,27.7,83,6.8,5,100,3,3,6,17.5928571428571
10-06-2017,24.6851851851852,30.396,27.5,82,9.5,6,130,3,3,6,17.5928571428571
11-06-2017,25.6,30.396,27.5,85,5.988,6,140,2,4,6,17.5928571428571
12-06-2017,25.2,32.4,27.7,83,5.988,3,160,2,1,6,17.5928571428571
13-06-2017,24.8,32.4,26.5,87,8.5,6,140,2,4,6,1.5
14-06-2017,24.6851851851852,31,27.5,86,1,4,130,2,4,6,8.5
15-06-2017,25,31.3,27,91,7.8,3,260,1,1,6,55.9
16-06-2017,25,31,27.4,88,4,5,130,3,4,6,21.8
17-06-2017,25.2,30,28,77,8.3,6,100,4,3,6,17.5928571428571
18-06-2017,24.4,29.4,26.4,79,7.5,4,100,2,4,6,0.1
19-06-2017,23.5,26.4,24.4,93,4.8,4,160,2,8,6,17.5928571428571
20-06-2017,22.8,30.396,25.8,85,0,4,110,2,3,6,48.5
21-06-2017,23.2,30.2,26.8,86,7.1,6,100,3,3,6,0.8
22-06-2017,24,31.2,27.3,88,4.6,7,100,3,3,6,17.5928571428571
23-06-2017,24.4,29.9,27.2,87,6.1,4,100,2,4,6,23.3
24-06-2017,25,29.9,26.3,90,4.5,5,120,2,1,6,0.1
25-06-2017,24.8,29.8,26.2,91,6.4,12,120,3,3,6,35.4
26-06-2017,24.2,29.6,26.7,88,5.988,9,80,4,3,6,44.4
27-06-2017,24.2,29.8,26.8,86,5.988,4,120,3,3,6,17.5928571428571
28-06-2017,25.2,30,26.9,84,5.5,7,120,4,3,6,0.3
29-06-2017,25.2,29.8,27.2,76,4,8,100,5,3,6,17.5928571428571
30-06-2017,24.8,29.9,26.4,81,9,5,100,2,1,6,17.5928571428571
01-07-2017,24.3,29.4,26.1,84,9.8,8,120,4,3,7,0
02-07-2017,24.4,29.5,27.2,82,9.5,7,130,4,3,7,4.39285714285714
03-07-2017,23.9379310344828,28.8,26.8,82,7,7,130,5,3,7,4.39285714285714
04-07-2017,24.4,29.5,26.8,81,6.4,6,110,4,3,7,0
05-07-2017,25.2,28.804,26.4,82,91,6,100,3,3,7,4.39285714285714
06-07-2017,24.2,29,25.7,84,9.8,5,110,3,3,7,1.2
07-07-2017,23,28.7,25.3,83,79,7,100,3,3,7,0.4
08-07-2017,23.2,28.804,25.5,89,6.5,10,110,4,3,7,0.8
09-07-2017,23.6,28.4,25,89,2.5,5,90,3,3,7,31.7
10-07-2017,23.6,28.3,25.2,87,2,7,120,3,3,7,3.4
11-07-2017,23.4,28.6,25.9,84,6,5,120,3,3,7,4.39285714285714
12-07-2017,23.2,28.7,25.6,83,5,6,120,3,4,7,0.3
13-07-2017,24,32.1,26,87,7.5,7,140,4,3,7,1.2
14-07-2017,24.8,28.804,26.5,87,5.2,7,120,4,4,7,4.6
15-07-2017,25.6,28.3,26.5,85,1.3,7,11,4,3,7,4.39285714285714
16-07-2017,25,28.2,26,80,5,7,100,4,3,7,4.39285714285714
17-07-2017,22,28.804,24.7,81,10,7,110,3,3,7,4.39285714285714
18-07-2017,22.5,28.2,25.9,84,9,5,130,3,3,7,4.39285714285714
19-07-2017,23.4,28.5,25.4,89,2.4,6,120,3,3,7,4.39285714285714
20-07-2017,24.6,28.804,26.3,85,8.8,6,140,3,3,7,4.39285714285714
21-07-2017,23.9,29.2,25.9,83,6,7,120,3,3,7,4.39285714285714
22-07-2017,25,28.804,26.4,84,6,5,100,3,3,7,4.39285714285714
23-07-2017,25,28.8,26.5,85,3,5,100,3,3,7,4.6
24-07-2017,23.5,28.4,25.8,78,7.6,6,110,3,3,7,4.39285714285714
25-07-2017,22,28.2,25.5,79,9.5,7,90,3,3,7,4.39285714285714
26-07-2017,23.9379310344828,28.8,24.4,89,10,5,120,3,4,7,4.39285714285714
27-07-2017,22.8,28.5,26.1,83,7.4,7,130,3,3,7,4.39285714285714
28-07-2017,22.6,29.4,26.3,87,0,7,140,4,4,7,1.6
29-07-2017,24.8,27.6,25.7,88,5.6,7,100,4,3,7,2.9
30-07-2017,25,28.5,26.3,86,2,6,100,4,3,7,8.8
31-07-2017,25.2,28.5,26.3,80,0,6,100,3,4,7,4.39285714285714
01-10-2017,24.7,29.3,27.4,82,7,6,120,4,4,10,0.6
02-10-2017,25.2,29.2,27,81,7.3,4,130,3,4,10,22.0315789473684
03-10-2017,25.8,27.2,26,87,8.3,4,120,2,4,10,22.0315789473684
04-10-2017,24.5,29.2,26.6,85,6,7,120,4,4,10,22.0315789473684
05-10-2017,24.3,29.4,26.8,88,5.3,6,120,4,3,10,22.0315789473684
06-10-2017,26.4,29.8,28,84,7,7,100,4,4,10,1.5
07-10-2017,24.888,24.4,25.8,95,7.5,7,120,2,1,10,22.0315789473684
08-10-2017,24.8,29.6,26.9,89,0,6,120,2,4,10,22.0315789473684
09-10-2017,24.8,29.0576923076923,27.4,85,7.3,6,120,3,4,10,1.8
10-10-2017,24.888,29.8,27.1,89,10,6,140,4,4,10,22.0315789473684
11-10-2017,24.888,28.9,27.7,92,41,4,100,2,3,10,22.0315789473684
12-10-2017,26.2,30.2,27.9,88,0.5,5,130,2,3,10,12
13-10-2017,24.888,30.2,28,84,95,7,120,3,4,10,22.0315789473684
14-10-2017,26.4,30.1,27.9,82,7.1,4,150,2,4,10,22.0315789473684
15-10-2017,25.2,30,27.4,84,8.5,4,140,2,4,10,11.7
16-10-2017,24.3,25.6,24.6,97,5.1,3,100,1,1,10,9.5
17-10-2017,23.2,28,25.4,90,9.3,5,120,2,3,10,179.6
18-10-2017,23.4,27.8,24.8,93,2,7,140,3,4,10,61.8
19-10-2017,24.888,27.6,28,80,0,5,120,2,4,10,22.0315789473684
20-10-2017,24.8,29.0576923076923,26.9,83,5,4,110,2,4,10,0
21-10-2017,24.5,29.0576923076923,27.7,81,6,6,140,3,4,10,15.1
22-10-2017,25,29.0576923076923,27.8,76,7.5,5,160,3,4,10,0.2
23-10-2017,26.4,30.6,28.5,73,9,4,120,2,5,10,22.0315789473684
24-10-2017,25,30.4,27,85,8,4,130,2,4,10,9.4
25-10-2017,25.2,30,26.8,86,5.5,4,140,2,1,10,0.5
26-10-2017,24.8,29.0576923076923,26.7,87,3,4,100,1,1,10,5.3
27-10-2017,24.6,30,26.6,84,0,3,110,2,1,10,1.4
28-10-2017,24.6,30,25.9,91,6,3,100,1,1,10,19
29-10-2017,24.5,28.8,26.1,89,1,3,150,2,3,10,26.9
30-10-2017,23.6,29,25.7,92,0.1,5,150,2,4,10,51.3
31-10-2017,24.888,30.4,27.9,80,3,4,130,2,4,10,11
01-11-2017,23.5,30.2,26.5,82,91,4,150,1,1,11,16.5111111111111
02-11-2017,25,30.3722222222222,27.5,82,9,3,160,1,1,11,16.5111111111111
03-11-2017,25.8,30.3722222222222,29,78,7,3,140,2,4,11,16.5111111111111
04-11-2017,24.6,31.2,26.7,88,8.1,3,110,2,1,11,32.4
05-11-2017,24.6,30.3722222222222,27.7,83,7,3,140,2,4,11,45.5
06-11-2017,25,30.3722222222222,28.3,81,7.5,4,150,2,1,11,16.5111111111111
07-11-2017,24.632,32.2,27.6,87,6,4,310,1,1,11,16.5111111111111
08-11-2017,25,31.5,27.4,84,2.6,5,60,1,1,11,10.5
09-11-2017,24.6,32,27.3,83,2.5,4,120,1,1,11,16.5111111111111
10-11-2017,24.5,31.6,27.3,84.8620689655172,3.8,3,150,1,1,11,16.5111111111111
11-11-2017,24.8,30.3722222222222,28,84,6.5,5,140,2,4,11,16.5111111111111
12-11-2017,25.4,30.8,27.2,86,6.2,4,150,2,1,11,1.2
13-11-2017,24.7,29.6,27,83,8.21481481481481,4,70,1,1,11,6.1
14-11-2017,23.6,31,29.4,84,1.6,4,140,2,1,11,2.5
15-11-2017,24.2,30.2,26.9,86,7.3,3,230,1,1,11,26.5
16-11-2017,24.632,30.2,27,87,14,4,160,1,8,11,16.5111111111111
17-11-2017,24.632,30.3722222222222,27.7,82,2,3,170,1,1,11,16.5111111111111
18-11-2017,24.4,30.3722222222222,27.6,83,4.5,4,130,1,1,11,35
19-11-2017,24.8,28,25.2,93,9,2,300,0,1,11,9.5
20-11-2017,24.2,30.3722222222222,26.6,86,8,4,250,1,1,11,27.2
21-11-2017,24.9,30.3722222222222,26.2,89,8.21481481481481,3,150,1,1,11,4
22-11-2017,24.8,30.8,26.9,88,1,3,220,1,1,11,16.5111111111111
23-11-2017,24.8,30.3722222222222,27,87,2,4,220,2,6,11,30.7
24-11-2017,25,30.4,27.1,87,8.21481481481481,3,250,2,7,11,16.5111111111111
25-11-2017,24.632,28.2,25.5,88,0,4,270,2,7,11,29.9
26-11-2017,24,30.2,27,82,0,5,260,3,7,11,8.3
27-11-2017,24.2,29.6,26.3,87,1.1,5,260,2,7,11,19.5
28-11-2017,24.2,30.3722222222222,28,85,0,6,250,3,7,11,4.6
29-11-2017,25.2,30.3722222222222,27.5,84,10,7,280,2,1,11,0.3
30-11-2017,24.632,29,27.1,82,4.1,4,10,2,1,11,3.5
01-12-2017,25.5,28.2,26.7,86,1.4,7,260,3,7,12,2.8
02-12-2017,25.4,30.5,27.3,80,0,6,250,2,1,12,4.1
03-12-2017,24,33,28.1,77,0,4,230,2,6,12,16.9904761904762
04-12-2017,25.2,30.4,29.3,76,99,5,220,2,1,12,0
05-12-2017,25.1807692307692,33,28.8,76,7.2,5,230,1,1,12,16.9904761904762
06-12-2017,25.6,31.1038461538462,28.7,77,7.1,4,220,2,1,12,16.9904761904762
07-12-2017,26,32.8,28.9,77,10.2,6,180,2,7,12,16.9904761904762
08-12-2017,26.1,32.4,28.2,80,8.32413793103448,5,230,2,1,12,16.9904761904762
09-12-2017,26.3,32,28.4,82,3.1,4,220,2,1,12,1.8
10-12-2017,25.1807692307692,28.8,25.5,93,6.8,3,270,1,1,12,28.1
11-12-2017,24.8,27.6,25.9,92,8.32413793103448,4,290,1,1,12,57.5
12-12-2017,24.8,28.8,26.2,88,0.3,3,30,0,1,12,30
13-12-2017,24.5,28.8,25.5,90,0.2,3,190,1,1,12,0.5
14-12-2017,24.2,29.4,26.6,84,0.2,2,160,1,1,12,16.9904761904762
15-12-2017,24.8,31.1038461538462,27,85,0.1,3,200,1,1,12,4
